B1 (10),Buff,739.8259,34.00446,31.09536,29.13679,26.15773
CBTS9 (121),Cow,682.4742,15.32412,13.59461,13.3463,13.18707
CBTS9 (122),Cow,677.5326,14.64142,13.67479,13.38161,12.79089
CBTS9 (123),Cow,682.435,14.56154,13.91895,13.65493,13.11619
CBTS9 (124),Cow,682.7545,15.37364,14.06927,13.81403,13.11465
CBTS9 (125),Cow,675.0422,14.10402,13.64775,13.063,12.43165
CBTS9 (126),Cow,660.1839,17.21654,15.2813,14.30238,13.80264
CBTS9 (127),Cow,619.8688,17.66933,17.54152,16.40693,15.38751
CBTS9 (128),Cow,628.3593,15.60603,14.95746,14.65131,14.15533
CBTS9 (13),Cow,661.6046,15.97468,14.68742,14.10901,13.86987
CBTS9 (130),Cow,641.6248,16.81185,16.24354,15.19416,14.9632
CBTS9 (131),Cow,657.821,16.62307,16.4674,15.13508,14.80732
CBTS9 (132),Cow,651.4533,16.52366,15.25264,14.54824,13.74842
CBTS9 (133),Cow,660.0424,15.14095,14.99502,14.11343,13.93147
CBTS9 (135),Cow,678.8111,16.54456,14.99747,14.26563,13.99819
CBTS9 (136),Cow,675.25,15.63575,15.19902,14.75018,14.28229
CBTS9 (137),Cow,668.3577,16.23833,15.76214,15.28775,15.04172
CBTS9 (14),Cow,656.2345,13.99127,13.9494,13.53163,13.36484
CBTS9 (142),Cow,656.6212,15.13582,14.34859,14.00887,13.2861
CBTS9 (144),Cow,661.693,16.93516,15.44433,14.84331,14.51876
CBTS9 (145),Cow,647.1969,17.588,15.77445,15.21144,14.00744
CBTS9 (148),Cow,647.2612,14.7788,14.0815,13.27368,13.2035
CBTS9 (149),Cow,662.8764,13.29347,13.01899,12.65832,12.10092
CBTS9 (15),Cow,663.8884,16.5742,14.76115,14.1815,13.80493
CBTS9 (151),Cow,643.4572,14.08182,13.9951,13.81417,13.17759
CBTS9 (152),Cow,643.6168,15.95169,15.50894,14.27383,13.74891
CBTS9 (153),Cow,622.5918,14.58405,14.46922,13.73246,13.22801
CBTS9 (154),Cow,633.4288,14.14534,13.34169,12.89104,12.55514
CBTS9 (156),Cow,610.3247,16.65079,15.59258,14.91423,14.47282
CBTS9 (157),Cow,636.9907,14.87972,14.60553,14.21569,13.93743
CBTS9 (158),Cow,641.3852,15.07105,13.99401,12.95914,12.87569
CBTS9 (159),Cow,645.1513,14.32257,13.97636,12.86891,12.17687
CBTS9 (16),Cow,673.19,14.92215,14.04699,13.70562,13.51074
CBTS9 (160),Cow,649.0348,14.66925,13.57092,13.1634,12.78189
CBTS9 (161),Cow,630.4935,13.71093,13.28662,12.64684,12.30463
CBTS9 (163),Cow,660.0668,13.93352,13.11175,12.4533,12.08587
CBTS9 (164),Cow,646.2778,13.36075,12.72885,12.1257,11.7434
CBTS9 (166),Cow,622.8391,14.41729,13.4858,12.89423,12.53149
CBTS9 (167),Cow,629.538,14.29209,13.29068,12.90451,12.14829
CBTS9 (168),Cow,632.772,14.31202,13.33294,11.44542,11.10167
CBTS9 (169),Cow,651.9607,12.54708,11.54317,11.06687,10.78013
CBTS9 (17),Cow,648.5654,21.1019,20.37085,18.69851,17.85661
CBTS9 (170),Cow,647.8514,13.80827,13.06868,12.10992,11.96327
CBTS9 (171),Cow,670.1855,13.30724,13.10901,12.40632,12.05467
CBTS9 (173),Cow,645.2806,14.26201,13.47067,12.48526,12.28948
CBTS9 (174),Cow,640.1328,13.15471,12.5978,12.33193,11.97963
CBTS9 (176),Cow,630.4253,14.09733,12.88979,12.78854,12.53454
CBTS9 (178),Cow,649.5309,15.25329,13.7124,13.35526,13.03279
CBTS9 (179),Cow,675.1642,12.71902,12.51114,12.00412,11.90119
CBTS9 (18),Cow,655.2519,16.38196,15.48415,14.96786,14.0034
CBTS9 (180),Cow,674.8337,13.87092,12.49214,12.25173,12.09711
CBTS9 (181),Cow,670.2787,14.08613,13.33238,13.26559,13.16046
CBTS9 (182),Cow,661.3554,14.3847,13.74556,13.02631,12.55133
CBTS9 (183),Cow,677.2217,13.75333,13.40012,13.01292,12.86287
CBTS9 (186),Cow,673.4643,11.49852,11.23278,10.76781,10.54002
CBTS9 (187),Cow,662.339,13.57198,12.61742,12.31139,11.83312
CBTS9 (188),Cow,660.4541,13.02722,12.15712,11.85626,11.48708
CBTS9 (19),Cow,658.8172,17.84758,16.68155,16.09227,14.4892
CBTS9 (190),Cow,673.4832,15.47884,14.53068,14.23796,14.10602
CBTS9 (191),Cow,688.0532,13.16846,12.53117,12.39833,12.15759
CBTS9 (194),Cow,674.9558,14.82474,14.45707,13.58196,13.34744
CBTS9 (195),Cow,684.0048,13.26019,12.42185,12.25332,12.05516
CBTS9 (196),Cow,652.6281,12.91544,12.27855,11.67795,11.39747
CBTS9 (197),Cow,653.7849,14.30724,13.58009,12.91035,12.38158
CBTS9 (198),Cow,657.7385,14.40727,13.67911,12.88256,12.37402
CBTS9 (199),Cow,627.3539,18.53412,17.06158,16.42491,15.98868
CBTS9 (2),Cow,642.6031,18.03709,17.05148,16.10013,15.84058
CBTS9 (20),Cow,678.2231,15.87768,15.45676,14.04792,13.49658
CBTS9 (200),Cow,632.4559,17.9579,16.84616,15.36379,14.46729
CBTS9 (201),Cow,618.4424,18.48984,16.68539,15.99628,15.00823
CBTS9 (203),Cow,594.3653,19.63052,19.2247,17.82779,16.49689
CBTS9 (204),Cow,648.3632,14.11437,13.44831,12.56304,12.3572
CBTS9 (205),Cow,672.0876,14.4782,14.23797,14.06343,13.51567
CBTS9 (207),Cow,652.9029,13.95978,13.12307,12.50674,12.3273
CBTS9 (208),Cow,672.7316,12.40282,11.59912,11.51905,11.16234
CBTS9 (209),Cow,669.1463,13.20083,12.57578,12.35222,11.85539
CBTS9 (21),Cow,657.5711,17.41337,16.59458,16.50198,15.79848
CBTS9 (210),Cow,659.509,15.00338,14.68659,13.93927,13.77558
CBTS9 (211),Cow,657.6652,13.62991,12.91853,12.53643,12.2753
CBTS9 (213),Cow,656.0698,13.84353,13.13944,12.95807,12.72144
CBTS9 (214),Cow,678.2385,12.90979,12.54935,11.55995,11.34268
CBTS9 (215),Cow,675.9243,15.53279,15.31043,13.74969,13.38297
CBTS9 (216),Cow,672.2165,14.6531,14.11293,12.99368,12.4221
CBTS9 (217),Cow,655.9573,13.90929,13.274,12.91121,12.4012
CBTS9 (218),Cow,660.2076,15.33951,13.39579,13.14834,12.51674
CBTS9 (219),Cow,652.106,15.35473,14.91244,14.23654,13.55987
CBTS9 (22),Cow,662.0072,16.01291,15.44657,14.96694,14.38391
CBTS9 (221),Cow,681.4129,16.53011,14.99615,14.51347,13.9512
CBTS9 (223),Cow,671.6533,16.33636,15.04271,14.59367,14.4756
CBTS9 (224),Cow,660.393,19.83137,18.32723,17.87732,16.7028
CBTS9 (23),Cow,662.5563,16.77739,16.24326,15.63284,14.99657
CBTS9 (24),Cow,668.6341,14.20377,13.80422,13.33481,12.74139
CBTS9 (26),Cow,681.6447,13.62628,13.53601,13.14823,12.73488
CBTS9 (27),Cow,687.8203,15.29689,14.72467,14.49711,14.22635
CBTS9 (29),Cow,695.4043,14.99058,14.38157,13.98367,13.4394
CBTS9 (3),Cow,663.6571,16.06235,15.4224,14.75255,14.46058
CBTS9 (30),Cow,677.3465,28.5129,14.79797,14.2093,13.80042
CBTS9 (33),Cow,678.6034,17.0177,16.16353,15.24808,14.54285
CBTS9 (34),Cow,687.783,15.56417,14.99061,14.45203,14.15298
CBTS9 (36),Cow,671.8599,16.03313,14.77207,14.40975,14.18683
CBTS9 (37),Cow,666.7171,17.08587,16.27492,15.24953,15.01242
CBTS9 (38),Cow,671.0542,16.05919,15.48485,14.71235,14.48023
CBTS9 (39),Cow,631.194,17.73403,17.44482,16.78971,16.37755
CBTS9 (4),Cow,662.1597,16.2903,16.14831,15.18602,14.7038
CBTS9 (40),Cow,628.2839,18.96304,18.0192,17.83538,16.78359
CBTS9 (41),Cow,638.7188,18.0783,17.52818,17.43743,16.17029
CBTS9 (42),Cow,666.7131,16.76673,15.29914,15.14444,14.48427
CBTS9 (43),Cow,662.0485,15.20237,14.74923,14.32534,13.8733
CBTS9 (44),Cow,654.1762,13.59506,13.5003,13.19022,12.95102
CBTS9 (45),Cow,669.5062,13.89021,13.66856,13.30494,12.64095
CBTS9 (46),Cow,666.3948,15.13752,14.20373,13.9864,13.37486
CBTS9 (48),Cow,671.0846,13.94095,13.47784,12.64649,12.31018
CBTS9 (49),Cow,674.9606,13.66943,12.94661,12.49759,11.98511
CBTS9 (50),Cow,678.2793,13.88802,13.62631,12.69742,12.15998
CBTS9 (51),Cow,686.153,13.38104,13.01623,12.63299,12.06604
CBTS9 (52),Cow,691.0536,12.96529,12.40818,12.29024,11.95886
CBTS9 (57),Cow,659.4693,14.81067,14.42225,13.94795,13.48481
CBTS9 (58),Cow,656.5353,15.91696,15.37672,14.5409,14.1771
CBTS9 (59),Cow,673.8286,14.59428,13.9219,13.27969,12.45565
CBTS9 (60),Cow,658.2999,17.5545,15.85897,15.03804,14.85084
CBTS9 (62),Cow,646.3498,18.51143,18.33246,16.90108,15.90715
CBTS9 (63),Cow,644.4083,16.64035,16.27279,15.10566,14.43688
CBTS9 (64),Cow,629.9652,16.361,15.94225,15.5347,15.01754
CBTS9 (65),Cow,624.8901,18.95798,17.80201,17.32276,16.76034
CBTS9 (66),Cow,628.5483,17.63114,16.19395,15.70681,15.32626
CBTS9 (67),Cow,630.4318,17.00313,15.93136,15.64652,14.70317
CBTS9 (69),Cow,628.7733,15.74352,15.49579,14.87367,14.51493
CBTS9 (7),Cow,693.5242,14.1596,13.73656,13.4142,13.10338
CBTS9 (70),Cow,642.4076,16.47908,15.63025,15.41656,14.73073
CBTS9 (71),Cow,646.7977,16.7842,16.00213,15.08958,14.165
CBTS9 (72),Cow,645.739,15.91089,15.33012,14.95685,14.06133
CBTS9 (73),Cow,663.0497,14.39626,13.49487,13.40143,13.21248
CBTS9 (74),Cow,672.1473,13.42879,12.69859,12.3883,11.79524
CBTS9 (75),Cow,674.9611,14.52482,13.78726,13.54316,12.97986
CBTS9 (76),Cow,669.5601,14.49911,13.82334,13.48498,12.86763
CBTS9 (77),Cow,675.6768,13.36499,12.68857,12.17778,11.81892
CBTS9 (78),Cow,674.7485,13.35642,13.01487,12.34581,12.30557
CBTS9 (79),Cow,673.5062,13.46255,12.75048,12.61175,12.21696
CBTS9 (8),Cow,683.2797,15.55033,15.24063,14.00918,13.8245
CBTS9 (81),Cow,690.8083,11.75513,11.34182,11.1346,11.06958
CBTS9 (82),Cow,683.9378,13.56667,12.55421,12.04891,11.7861
CBTS9 (83),Cow,676.1788,13.41721,13.25773,12.79988,12.39478
CBTS9 (84),Cow,674.7546,14.29761,13.46002,13.21346,12.77328
CBTS9 (85),Cow,667.135,14.15676,13.47048,12.75976,12.56447
CBTS9 (86),Cow,649.4571,15.74051,14.53422,13.71653,13.22548
CBTS9 (87),Cow,649.5584,13.82221,13.25827,12.96904,12.43686
CBTS9 (88),Cow,662.0176,14.19988,13.89294,13.04014,12.57976
CBTS9 (89),Cow,654.3074,14.16641,13.38987,12.75267,12.48317
CBTS9 (9),Cow,686.9661,14.60647,13.92455,13.7168,13.26983
CBTS9 (90),Cow,636.0049,14.71556,13.95759,13.47994,13.31617
CBTS9 (91),Cow,632.4161,13.15435,13.03617,12.55498,11.95631
CBTS9 (93),Cow,663.6847,14.29041,13.99919,13.50486,13.24393
CBTS9 (94),Cow,658.2259,13.77315,13.25843,12.88107,12.39723
CBTS9 (95),Cow,655.2563,13.04912,12.74663,12.37111,12.02209
CBTS9 (96),Cow,649.138,14.56053,13.96696,13.09395,12.89522
CBTS9 (97),Cow,638.8292,13.96683,13.60339,13.38514,12.63232
CBTS9 (98),Cow,641.7978,14.62264,13.86034,13.0855,12.85376
G1 (1),Goat,786.0259,30.10662,26.35408,25.3218,23.18503
G1 (10),Goat,775.5328,29.47992,26.98364,24.26471,23.78138
G1 (11),Goat,766.3616,28.99511,25.6927,23.71467,22.06366
G1 (12),Goat,763.1366,32.90279,31.25675,26.48012,25.77096
G1 (13),Goat,779.9875,32.50582,26.73286,24.8255,23.63338
G1 (15),Goat,770.7248,28.10581,25.5715,23.48516,21.36817
G1 (16),Goat,742.1104,35.97936,28.98797,25.85222,23.82697
G1 (17),Goat,756.7684,26.26266,24.96452,24.59637,22.5363
G1 (18),Goat,761.644,32.53744,28.39602,25.46437,23.95721
G1 (19),Goat,767.8113,27.5736,24.98684,22.31788,21.62992
G1 (2),Goat,756.5152,30.1327,27.05023,25.62157,22.71767
G1 (20),Goat,755.1247,26.89331,25.50463,23.96492,23.14197
G1 (21),Goat,755.9596,28.68249,23.60001,22.97196,21.74902
G1 (23),Goat,739.3602,33.91929,27.48785,24.97407,23.82975
G1 (24),Goat,763.027,29.05176,26.34475,23.90377,22.72961
G1 (3),Goat,754.8133,27.32208,24.62489,24.1065,21.80246
G1 (4),Goat,771.8362,27.65638,24.64743,22.44294,21.18774
G1 (5),Goat,761.6039,30.42773,27.88058,27.42359,25.38232
G1 (7),Goat,755.4703,29.81629,26.37588,24.49726,23.28543
G1 (8),Goat,780.9881,30.84144,28.31049,23.16921,21.50828
G1 (9),Goat,771.3399,30.15691,26.87897,26.32856,24.92909
GBTS16 (1),Goat,724.8448,57.88121,43.85122,41.01567,35.80651
GBTS16 (10),Goat,733.1901,44.88802,40.04655,38.13732,34.51104
GBTS16 (100),Goat,709.4435,43.56635,36.84383,33.34984,29.02244
GBTS16 (101),Goat,737.2358,38.23504,33.83136,28.53391,26.56875
GBTS16 (102),Goat,766.7774,36.18117,35.38566,30.12544,28.34823
GBTS16 (103),Goat,722.5401,43.72189,38.68137,32.572,30.39455
GBTS16 (104),Goat,730.3208,36.13189,34.28471,29.72027,27.86541
GBTS16 (105),Goat,730.3975,36.30106,33.97373,29.66236,27.82875
GBTS16 (106),Goat,774.2403,35.62192,31.52843,30.55223,26.89662
GBTS16 (108),Goat,735.7913,36.47917,33.16288,31.62794,28.29383
GBTS16 (109),Goat,767.2977,37.30069,32.78779,28.29371,26.94105
GBTS16 (110),Goat,731.2166,49.03255,44.47441,36.4476,29.14822
GBTS16 (111),Goat,712.1007,53.40902,47.45911,42.59681,32.79849
GBTS16 (112),Goat,742.2029,50.36549,44.29446,41.44364,37.87846
GBTS16 (113),Goat,683.4303,48.2866,45.13703,37.99113,31.91056
GBTS16 (115),Goat,714.4245,48.60106,43.7325,40.89043,33.8084
GBTS16 (116),Goat,740.8915,49.47673,42.57197,38.17861,34.68871
GBTS16 (118),Goat,754.7871,44.14941,35.53918,32.24146,30.57861
GBTS16 (12),Goat,738.1318,44.42832,42.09934,36.54215,33.54936
GBTS16 (120),Goat,744.2607,41.42528,32.45485,29.8691,25.66844
GBTS16 (121),Goat,737.1509,43.23,35.99974,32.41922,26.91516
GBTS16 (123),Goat,737.072,33.71685,32.71447,31.06623,27.33064
GBTS16 (124),Goat,753.7282,51.1297,47.3517,39.78459,33.0825
GBTS16 (125),Goat,737.8002,42.66909,39.9676,39.81916,33.33413
GBTS16 (126),Goat,709.3352,51.54632,43.53874,41.74694,35.50992
GBTS16 (127),Goat,748.1898,48.61611,46.8981,34.4081,31.63475
GBTS16 (128),Goat,744.4657,45.82526,38.59745,34.93414,32.73665
GBTS16 (129),Goat,712.6546,44.23249,39.63946,38.59188,33.43109
GBTS16 (13),Goat,718.254,50.11221,42.31646,37.2725,35.85137
GBTS16 (131),Goat,713.2053,55.85961,49.09021,37.25542,33.44874
GBTS16 (132),Goat,696.1853,44.20655,42.47512,35.86435,35.34755
GBTS16 (133),Goat,713.277,36.59558,32.49986,31.24981,29.75648
GBTS16 (134),Goat,721.4669,33.36005,30.63009,29.30785,28.07637
GBTS16 (135),Goat,713.0931,36.57172,32.27642,29.79806,28.70309
GBTS16 (136),Goat,717.8952,35.38846,33.12732,31.17214,28.95872
GBTS16 (137),Goat,729.4861,33.01855,30.89753,29.82841,26.24353
GBTS16 (138),Goat,747.4606,36.18803,33.17104,30.04773,27.83399
GBTS16 (14),Goat,728.6638,38.16428,36.4491,34.53977,32.83803
GBTS16 (140),Goat,731.7709,36.87342,33.6357,27.4356,26.16418
GBTS16 (141),Goat,698.7914,43.45965,37.4074,34.14416,29.68041
GBTS16 (142),Goat,741.5207,44.94254,32.81732,31.84885,30.80403
GBTS16 (143),Goat,742.6147,59.9241,43.91004,38.37378,33.26284
GBTS16 (144),Goat,746.25,52.59042,42.82141,36.56559,34.37612
GBTS16 (145),Goat,710.8445,49.61662,44.54596,43.24824,37.3229
GBTS16 (146),Goat,739.6213,48.86296,45.06776,40.80472,33.96801
GBTS16 (147),Goat,752.792,50.37081,47.38605,37.69442,33.88964
GBTS16 (148),Goat,734.3673,41.83751,34.39667,26.80636,26.01155
GBTS16 (149),Goat,724.5236,49.55494,36.82059,32.24428,30.03467
GBTS16 (15),Goat,735.8702,37.30115,34.92431,32.34303,30.62027
GBTS16 (151),Goat,709.6197,43.03753,39.22902,34.69887,32.0646
GBTS16 (153),Goat,751.0197,36.88764,34.0229,32.67986,32.19868
GBTS16 (154),Goat,757.0316,39.834,34.95683,34.11647,30.77372
GBTS16 (155),Goat,756.8747,44.07994,37.57201,35.64312,34.09596
GBTS16 (156),Goat,738.4003,39.7017,37.08913,31.55492,29.69604
GBTS16 (158),Goat,733.9304,34.01166,29.22578,25.19674,24.59739
GBTS16 (159),Goat,756.2678,31.54544,30.53497,26.28513,24.25494
GBTS16 (16),Goat,726.3535,43.2169,34.86231,33.76869,31.29081
GBTS16 (160),Goat,759.3177,29.50445,26.83283,25.54492,24.06363
GBTS16 (161),Goat,732.3095,32.382,28.48423,26.46629,24.66007
GBTS16 (162),Goat,704.2133,34.31193,31.22942,31.0739,28.9043
GBTS16 (163),Goat,722.7128,34.17754,32.86018,31.11237,29.24224
GBTS16 (164),Goat,734.8956,36.12314,33.13363,29.50448,27.46462
GBTS16 (165),Goat,776.0755,42.33637,33.65179,29.42037,28.10907
GBTS16 (167),Goat,767.7379,38.33764,32.34762,31.46096,28.59679
GBTS16 (169),Goat,717.0376,47.23357,39.35806,36.92655,32.53152
GBTS16 (172),Goat,720.5287,41.50766,32.54834,29.6753,29.06226
GBTS16 (174),Goat,734.222,35.53585,34.63265,33.31545,29.4727
GBTS16 (175),Goat,720.6657,40.58253,38.32313,35.16112,31.20279
GBTS16 (176),Goat,721.6617,42.37878,42.16001,35.50152,32.10101
GBTS16 (177),Goat,740.5385,49.56199,45.86649,42.05959,31.36014
GBTS16 (18),Goat,745.1071,38.9216,37.11937,34.82319,31.82361
GBTS16 (19),Goat,745.5745,45.40308,42.37997,34.2883,30.32359
GBTS16 (2),Goat,721.5216,38.05884,36.31514,31.82567,28.7286
GBTS16 (20),Goat,765.1726,42.99418,35.50743,31.85989,29.93109
GBTS16 (21),Goat,753.7462,41.17698,38.85631,33.51784,31.22151
GBTS16 (22),Goat,738.259,42.85265,37.43316,33.10766,30.58156
GBTS16 (23),Goat,720.752,43.4682,38.79278,36.85321,33.57261
GBTS16 (24),Goat,729.0408,44.89636,40.39945,34.12166,33.73234
GBTS16 (25),Goat,745.381,43.60088,34.36474,33.77117,32.21423
GBTS16 (26),Goat,735.7425,35.19536,32.4517,32.27116,30.56961
GBTS16 (27),Goat,724.0103,31.73673,29.72756,28.95955,27.0886
GBTS16 (28),Goat,748.5295,35.4509,31.82172,29.54307,29.11327
GBTS16 (29),Goat,711.1311,46.07712,40.76531,36.73268,31.32234
GBTS16 (3),Goat,709.2164,46.82674,37.79676,36.05331,31.62286
GBTS16 (30),Goat,721.2705,42.91125,38.61008,34.50161,28.14795
GBTS16 (31),Goat,717.2986,49.52061,40.43713,34.43351,29.97622
GBTS16 (32),Goat,711.5616,50.35609,43.36006,39.79734,36.47866
GBTS16 (33),Goat,718.4988,44.73561,40.12475,33.25025,29.21288
GBTS16 (34),Goat,723.8453,53.63181,36.50695,34.22005,26.74515
GBTS16 (37),Goat,670.9551,55.18214,36.076,33.21451,30.70145
GBTS16 (38),Goat,724.9334,58.70672,43.31604,36.66667,34.34078
GBTS16 (39),Goat,722.9519,53.76232,41.83674,41.10151,34.47213
GBTS16 (4),Goat,721.2598,39.66075,37.69408,31.67274,28.55468
GBTS16 (42),Goat,680.3551,49.21111,39.79356,32.68966,30.54706
GBTS16 (44),Goat,744.292,38.08957,34.45023,31.68426,28.3614
GBTS16 (46),Goat,721.936,41.33484,36.23738,34.7552,31.71136
GBTS16 (47),Goat,754.8981,44.4477,36.21742,32.1821,29.17535
GBTS16 (48),Goat,762.2441,47.90179,34.8387,29.90708,27.519
GBTS16 (49),Goat,749.2567,40.26192,36.283,34.07563,31.31599
GBTS16 (5),Goat,694.5374,40.17111,37.64686,30.33142,30.02815
GBTS16 (50),Goat,741.3169,37.49568,35.39352,27.56111,25.4494
GBTS16 (51),Goat,749.4708,45.10558,37.25992,26.98581,24.42189
GBTS16 (54),Goat,748.4732,38.64329,37.13324,33.17461,31.14248
GBTS16 (55),Goat,742.3889,41.48222,35.38083,29.83961,28.63776
GBTS16 (56),Goat,737.2111,39.44643,34.93161,32.67317,28.69819
GBTS16 (57),Goat,732.7578,41.35857,27.05417,25.29188,24.00861
GBTS16 (58),Goat,720.0274,38.61509,35.14094,33.59382,27.23419
GBTS16 (59),Goat,722.7689,40.82934,35.58981,31.05629,26.52125
GBTS16 (6),Goat,731.5921,44.94873,42.32687,36.61673,32.26736
GBTS16 (61),Goat,698.5599,47.40425,43.00286,35.65348,32.2634
GBTS16 (62),Goat,754.0268,44.41096,37.29957,29.87889,27.00895
GBTS16 (63),Goat,672.8446,49.28208,39.22187,35.48843,33.43298
GBTS16 (65),Goat,712.2554,44.62367,41.29551,38.07625,33.46769
GBTS16 (68),Goat,750.6069,49.29264,40.13002,32.0767,29.58086
GBTS16 (69),Goat,752.4953,50.69948,47.09504,41.45194,36.25073
GBTS16 (71),Goat,717.2841,44.41663,37.28327,36.43467,32.84671
GBTS16 (72),Goat,743.4718,35.50497,32.67978,27.54887,24.22215
GBTS16 (73),Goat,743.3998,37.24926,34.50256,31.81748,29.46272
GBTS16 (74),Goat,719.1322,37.49329,32.41201,27.94715,26.99838
GBTS16 (75),Goat,715.1431,36.78784,33.70529,30.70221,28.72996
GBTS16 (77),Goat,735.343,49.9185,34.86948,32.57985,31.42405
GBTS16 (78),Goat,747.0865,55.93136,51.81894,46.25985,35.85824
GBTS16 (79),Goat,727.2054,50.13619,42.3768,39.17482,35.21454
GBTS16 (8),Goat,745.1267,43.87489,38.38165,35.86378,34.82076
GBTS16 (80),Goat,726.6909,54.25062,41.99309,38.06909,34.30949
GBTS16 (81),Goat,710.9876,58.66633,47.49881,39.23377,30.96681
GBTS16 (82),Goat,759.8824,48.89566,42.47526,40.33751,32.97777
GBTS16 (83),Goat,752.8377,57.21663,44.78449,39.60303,36.20483
GBTS16 (84),Goat,747.7739,48.08309,43.33333,40.37525,35.40041
GBTS16 (85),Goat,769.3008,50.21429,45.12605,41.00466,34.44909
GBTS16 (86),Goat,699.2672,53.12099,47.63009,38.88809,35.9684
GBTS16 (87),Goat,718.0161,52.95117,47.65075,38.84383,35.85794
GBTS16 (88),Goat,721.7305,63.14135,44.37389,42.09861,32.56498
GBTS16 (89),Goat,702.8093,43.50829,40.05844,37.33994,34.00186
GBTS16 (9),Goat,761.6346,39.21204,38.19635,33.51,31.44028
GBTS16 (91),Goat,673.5389,42.03515,34.86488,33.70947,31.97664
GBTS16 (94),Goat,744.9963,41.69212,38.17007,32.61726,32.03167
GBTS16 (95),Goat,747.0144,35.07707,29.53201,28.32579,27.34931
GBTS16 (96),Goat,737.4835,38.13314,31.73694,30.40769,29.22713
GBTS16 (98),Goat,750.647,34.30482,30.61269,26.90358,26.30376
GBTS16 (99),Goat,738.5494,37.57471,34.1905,31.71142,29.27772
GBTS5 (1),Goat,497.2451,16.21993,14.86405,14.6838,13.80796
